;FW_ID;Hab;Trophic;d13C_observed;d15N_observed;d13C_predicted;d15N_predicted;Ecosystem_Type
3764;SB_188;Benthic;Primary_consumer;NA;NA;-31,23221519;4,659665738;NA
3765;SB_189;Pelagic;Primary_resource;NA;NA;-27,28003316;2,729758778;NA
3766;SB_189;Benthic;Primary_resource;NA;NA;-25,12861618;3,298229741;NA
3767;SB_189;Pelagic;Primary_consumer;NA;NA;-27,59118959;4,09773574;NA
3768;SB_189;Benthic;Primary_consumer;NA;NA;-25,4397726;4,666206703;NA
3769;SB_190;Pelagic;Primary_resource;NA;NA;-32,83692212;6,041861007;NA
3770;SB_190;Benthic;Primary_resource;NA;NA;-30,68550514;6,61033197;NA
3771;SB_190;Pelagic;Primary_consumer;NA;NA;-33,14807855;6,802233086;NA
3772;SB_190;Benthic;Primary_consumer;NA;NA;-30,99666156;7,370704049;NA
3773;SB_191;Pelagic;Primary_resource;NA;NA;-32,64761679;5,561477143;NA
3774;SB_191;Benthic;Primary_resource;NA;NA;-30,49619981;6,129948106;NA
3775;SB_191;Pelagic;Primary_consumer;NA;NA;-32,95877322;6,929454104;NA
3776;SB_191;Benthic;Primary_consumer;NA;NA;-30,80735624;7,497925067;NA
3777;SB_192;Pelagic;Primary_resource;NA;NA;-31,72637191;5,872526553;NA
3778;SB_192;Benthic;Primary_resource;NA;NA;-29,57495493;6,440997516;NA
3779;SB_192;Pelagic;Primary_consumer;NA;NA;-32,03752834;6,544623648;NA
3780;SB_192;Benthic;Primary_consumer;NA;NA;-29,88611136;7,113094611;NA
3781;SB_193;Pelagic;Primary_resource;NA;NA;-31,57480118;0,343571464;NA
3782;SB_193;Benthic;Primary_resource;NA;NA;-29,42338419;0,912042427;NA
3783;SB_193;Pelagic;Primary_consumer;NA;NA;-31,8859576;1,517927174;NA
3784;SB_193;Benthic;Primary_consumer;NA;NA;-29,73454062;2,086398137;NA
3785;SB_194;Pelagic;Primary_resource;NA;NA;-33,18742667;6,146480915;NA
3786;SB_194;Benthic;Primary_resource;NA;NA;-31,03600968;6,714951878;NA
3787;SB_194;Pelagic;Primary_consumer;NA;NA;-33,49858309;6,531779777;NA
3788;SB_194;Benthic;Primary_consumer;NA;NA;-31,34716611;7,10025074;NA
3789;SB_195;Pelagic;Primary_resource;NA;NA;-32,86293866;3,552533933;NA
3790;SB_195;Benthic;Primary_resource;NA;NA;-30,71152167;4,121004896;NA
3791;SB_195;Pelagic;Primary_consumer;NA;NA;-33,17409508;4,676280346;NA
3792;SB_195;Benthic;Primary_consumer;NA;NA;-31,0226781;5,244751309;NA
3793;SB_196;Pelagic;Primary_resource;NA;NA;-31,58278102;1,745303881;NA
3794;SB_196;Benthic;Primary_resource;NA;NA;-29,43136403;2,313774844;NA
3795;SB_196;Pelagic;Primary_consumer;NA;NA;-31,89393745;2,101996422;NA
3796;SB_196;Benthic;Primary_consumer;NA;NA;-29,74252046;2,670467385;NA
3797;SB_197;Pelagic;Primary_resource;NA;NA;-32,55432635;1,709710602;NA
3798;SB_197;Benthic;Primary_resource;NA;NA;-30,40290937;2,278181565;NA
3799;SB_197;Pelagic;Primary_consumer;NA;NA;-32,86548278;1,970773338;NA
3800;SB_197;Benthic;Primary_consumer;NA;NA;-30,71406579;2,539244301;NA
3801;SB_198;Pelagic;Primary_resource;NA;NA;-27,98075093;6,90789372;NA
3802;SB_198;Benthic;Primary_resource;NA;NA;-25,82933394;7,476364683;NA
3803;SB_198;Pelagic;Primary_consumer;NA;NA;-28,29190736;7,969182568;NA
3804;SB_198;Benthic;Primary_consumer;NA;NA;-26,14049037;8,537653531;NA
3805;SB_199;Pelagic;Primary_resource;NA;NA;-31,29256246;5,79599745;NA
3806;SB_199;Benthic;Primary_resource;NA;NA;-29,14114548;6,364468413;NA
3807;SB_199;Pelagic;Primary_consumer;NA;NA;-31,60371889;6,44071373;NA
3808;SB_199;Benthic;Primary_consumer;NA;NA;-29,4523019;7,009184693;NA
3809;SB_200;Pelagic;Primary_resource;NA;NA;-29,74089167;4,156274213;NA
3810;SB_200;Benthic;Primary_resource;NA;NA;-27,58947468;4,724745177;NA
3811;SB_200;Pelagic;Primary_consumer;NA;NA;-30,05204809;5,240320019;NA
3812;SB_200;Benthic;Primary_consumer;NA;NA;-27,90063111;5,808790982;NA
3813;SB_204;Pelagic;Primary_resource;NA;NA;-29,21611471;5,498944288;NA
3814;SB_204;Benthic;Primary_resource;NA;NA;-27,06469772;6,067415251;NA
3815;SB_204;Pelagic;Primary_consumer;NA;NA;-29,52727113;5,946370388;NA
3816;SB_204;Benthic;Primary_consumer;NA;NA;-27,37585415;6,514841351;NA
3817;SB_205;Pelagic;Primary_resource;NA;NA;-31,77280304;8,714457396;NA
3818;SB_205;Benthic;Primary_resource;NA;NA;-29,62138606;9,282928359;NA
3819;SB_205;Pelagic;Primary_consumer;NA;NA;-32,08395947;9,015705493;NA
3820;SB_205;Benthic;Primary_consumer;NA;NA;-29,93254249;9,584176456;NA
3821;SB_206;Pelagic;Primary_resource;NA;NA;-25,16936088;2,393437108;NA
3822;SB_206;Benthic;Primary_resource;NA;NA;-23,01794389;2,961908071;NA
3823;SB_206;Pelagic;Primary_consumer;NA;NA;-25,4805173;3,403408966;NA
3824;SB_206;Benthic;Primary_consumer;NA;NA;-23,32910032;3,971879929;NA
3825;SB_207;Pelagic;Primary_resource;NA;NA;-25,3524693;2,523314898;NA
3826;SB_207;Benthic;Primary_resource;NA;NA;-23,20105231;3,091785861;NA
3827;SB_207;Pelagic;Primary_consumer;NA;NA;-25,66362572;4,400704204;NA
3828;SB_207;Benthic;Primary_consumer;NA;NA;-23,51220874;4,969175167;NA
3829;SB_208;Pelagic;Primary_resource;NA;NA;-25,01398849;2,039903292;NA
3830;SB_208;Benthic;Primary_resource;NA;NA;-22,86257151;2,608374255;NA
3831;SB_208;Pelagic;Primary_consumer;NA;NA;-25,32514492;3,574858896;NA
3832;SB_208;Benthic;Primary_consumer;NA;NA;-23,17372793;4,143329859;NA
3833;SB_209;Pelagic;Primary_resource;NA;NA;-26,22044539;2,611095948;NA
3834;SB_209;Benthic;Primary_resource;NA;NA;-24,0690284;3,179566911;NA
3835;SB_209;Pelagic;Primary_consumer;NA;NA;-26,53160181;3,918441942;NA
3836;SB_209;Benthic;Primary_consumer;NA;NA;-24,38018483;4,486912905;NA
3837;SB_210;Pelagic;Primary_resource;NA;NA;-25,08880401;1,789088518;NA
3838;SB_210;Benthic;Primary_resource;NA;NA;-22,93738703;2,357559481;NA
3839;SB_210;Pelagic;Primary_consumer;NA;NA;-25,39996044;2,641619676;NA
3840;SB_210;Benthic;Primary_consumer;NA;NA;-23,24854345;3,210090639;NA
3841;SB_211;Pelagic;Primary_resource;NA;NA;-25,44341803;3,189894651;NA
3842;SB_211;Benthic;Primary_resource;NA;NA;-23,29200104;3,758365614;NA
3843;SB_211;Pelagic;Primary_consumer;NA;NA;-25,75457445;3,957194136;NA
3844;SB_211;Benthic;Primary_consumer;NA;NA;-23,60315747;4,525665099;NA
3845;SB_212;Pelagic;Primary_resource;NA;NA;-26,07951658;5,972279236;NA
3846;SB_212;Benthic;Primary_resource;NA;NA;-23,9280996;6,540750199;NA
3847;SB_212;Pelagic;Primary_consumer;NA;NA;-26,39067301;7,213150256;NA
3848;SB_212;Benthic;Primary_consumer;NA;NA;-24,23925602;7,781621219;NA
3849;SB_213;Pelagic;Primary_resource;NA;NA;-22,39196863;3,196179793;NA
3850;SB_213;Benthic;Primary_resource;NA;NA;-20,24055165;3,764650756;NA
3851;SB_213;Pelagic;Primary_consumer;NA;NA;-22,70312506;3,874995021;NA
3852;SB_213;Benthic;Primary_consumer;NA;NA;-20,55170808;4,443465984;NA
3853;SB_214;Pelagic;Primary_resource;NA;NA;-26,4891003;3,681925441;NA
3854;SB_214;Benthic;Primary_resource;NA;NA;-24,33768331;4,250396404;NA
3855;SB_214;Pelagic;Primary_consumer;NA;NA;-26,80025672;3,960627301;NA
3856;SB_214;Benthic;Primary_consumer;NA;NA;-24,64883974;4,529098264;NA
3857;SB_215;Pelagic;Primary_resource;NA;NA;-27,18184479;5,664652192;NA
3858;SB_215;Benthic;Primary_resource;NA;NA;-25,03042781;6,233123155;NA
3859;SB_215;Pelagic;Primary_consumer;NA;NA;-27,49300122;6,30027191;NA
3860;SB_215;Benthic;Primary_consumer;NA;NA;-25,34158424;6,868742873;NA
3861;SB_216;Pelagic;Primary_resource;NA;NA;-25,66248775;2,508724599;NA
3862;SB_216;Benthic;Primary_resource;NA;NA;-23,51107077;3,077195562;NA
3863;SB_216;Pelagic;Primary_consumer;NA;NA;-25,97364418;3,752644001;NA
3864;SB_216;Benthic;Primary_consumer;NA;NA;-23,8222272;4,321114964;NA
3865;SB_217;Pelagic;Primary_resource;NA;NA;-21,74089403;3,838356495;NA
3866;SB_217;Benthic;Primary_resource;NA;NA;-19,58947705;4,406827458;NA
3867;SB_217;Pelagic;Primary_consumer;NA;NA;-22,05205046;4,090405306;NA
3868;SB_217;Benthic;Primary_consumer;NA;NA;-19,90063347;4,658876269;NA
3869;SB_218;Pelagic;Primary_resource;NA;NA;-22,20075466;3,196577209;NA
3870;SB_218;Benthic;Primary_resource;NA;NA;-20,04933768;3,765048172;NA
3871;SB_218;Pelagic;Primary_consumer;NA;NA;-22,51191109;3,911614149;NA
3872;SB_218;Benthic;Primary_consumer;NA;NA;-20,3604941;4,480085112;NA
3873;SB_224;Pelagic;Primary_resource;NA;NA;-29,04407379;6,238658067;NA
3874;SB_224;Benthic;Primary_resource;NA;NA;-26,8926568;6,80712903;NA
3875;SB_224;Pelagic;Primary_consumer;NA;NA;-29,35523021;6,501242245;NA
3876;SB_224;Benthic;Primary_consumer;NA;NA;-27,20381323;7,069713208;NA
3877;SB_225;Pelagic;Primary_resource;NA;NA;-28,95168619;7,779196057;NA
3878;SB_225;Benthic;Primary_resource;NA;NA;-26,80026921;8,34766702;NA
3879;SB_225;Pelagic;Primary_consumer;NA;NA;-29,26284262;8,030246824;NA
3880;SB_225;Benthic;Primary_consumer;NA;NA;-27,11142563;8,598717787;NA
3881;SB_226;Pelagic;Primary_resource;NA;NA;-29,14192571;4,316575156;NA
3882;SB_226;Benthic;Primary_resource;NA;NA;-26,99050873;4,885046119;NA
3883;SB_226;Pelagic;Primary_consumer;NA;NA;-29,45308214;4,584536218;NA
3884;SB_226;Benthic;Primary_consumer;NA;NA;-27,30166516;5,153007181;NA
3885;SB_227;Pelagic;Primary_resource;NA;NA;-31,3005804;5,903569669;NA
3886;SB_227;Benthic;Primary_resource;NA;NA;-29,14916341;6,472040632;NA
3887;SB_227;Pelagic;Primary_consumer;NA;NA;-31,61173683;6,369164385;NA
3888;SB_227;Benthic;Primary_consumer;NA;NA;-29,46031984;6,937635348;NA
3889;SB_228;Pelagic;Primary_resource;NA;NA;-31,3292081;8,569485529;NA
3890;SB_228;Benthic;Primary_resource;NA;NA;-29,17779111;9,137956493;NA
3891;SB_228;Pelagic;Primary_consumer;NA;NA;-31,64036452;9,336785015;NA
3892;SB_228;Benthic;Primary_consumer;NA;NA;-29,48894754;9,905255978;NA
3893;SB_229;Pelagic;Primary_resource;NA;NA;-29,14192571;4,316575156;NA
3894;SB_229;Benthic;Primary_resource;NA;NA;-26,99050873;4,885046119;NA
3895;SB_229;Pelagic;Primary_consumer;NA;NA;-29,45308214;4,584536218;NA
3896;SB_229;Benthic;Primary_consumer;NA;NA;-27,30166516;5,153007181;NA
3897;SB_230;Pelagic;Primary_resource;NA;NA;-29,18500393;4,506250182;NA
3898;SB_230;Benthic;Primary_resource;NA;NA;-27,03358695;5,074721145;NA
3899;SB_230;Pelagic;Primary_consumer;NA;NA;-29,49616036;4,833628478;NA
3900;SB_230;Benthic;Primary_consumer;NA;NA;-27,34474337;5,402099441;NA
3901;SB_231;Pelagic;Primary_resource;NA;NA;-29,17617434;0,19892795;NA
3902;SB_231;Benthic;Primary_resource;NA;NA;-27,02475736;0,767398913;NA
3903;SB_231;Pelagic;Primary_consumer;NA;NA;-29,48733077;0,59996877;NA
3904;SB_231;Benthic;Primary_consumer;NA;NA;-27,33591379;1,168439733;NA
3905;SB_232;Pelagic;Primary_resource;NA;NA;-29,18566769;9,660069402;NA
3906;SB_232;Benthic;Primary_resource;NA;NA;-27,0342507;10,22854037;NA
3907;SB_232;Pelagic;Primary_consumer;NA;NA;-29,49682411;10,02102519;NA
3908;SB_232;Benthic;Primary_consumer;NA;NA;-27,34540713;10,58949616;NA
3909;SB_233;Pelagic;Primary_resource;NA;NA;-29,04407379;6,238658067;NA
3910;SB_233;Benthic;Primary_resource;NA;NA;-26,8926568;6,80712903;NA
3911;SB_233;Pelagic;Primary_consumer;NA;NA;-29,35523021;6,501242245;NA
3912;SB_233;Benthic;Primary_consumer;NA;NA;-27,20381323;7,069713208;NA
3913;SB_234;Pelagic;Primary_resource;NA;NA;-29,04407379;6,238658067;NA
3914;SB_234;Benthic;Primary_resource;NA;NA;-26,8926568;6,80712903;NA
3915;SB_234;Pelagic;Primary_consumer;NA;NA;-29,35523021;6,501242245;NA
3916;SB_234;Benthic;Primary_consumer;NA;NA;-27,20381323;7,069713208;NA
3917;SB_235;Pelagic;Primary_resource;NA;NA;-32,1286221;8,433011038;NA
3918;SB_235;Benthic;Primary_resource;NA;NA;-29,97720512;9,001482001;NA
3919;SB_235;Pelagic;Primary_consumer;NA;NA;-32,43977853;8,949987782;NA
3920;SB_235;Benthic;Primary_consumer;NA;NA;-30,28836154;9,518458745;NA
3921;SB_236;Pelagic;Primary_resource;NA;NA;-27,99883436;6,600319881;NA
3922;SB_236;Benthic;Primary_resource;NA;NA;-25,84741738;7,168790844;NA
3923;SB_236;Pelagic;Primary_consumer;NA;NA;-28,30999079;7,539024895;NA
3924;SB_236;Benthic;Primary_consumer;NA;NA;-26,1585738;8,107495858;NA
3925;SB_237;Pelagic;Primary_resource;NA;NA;-26,85933094;4,578923377;NA
3926;SB_237;Benthic;Primary_resource;NA;NA;-24,70791395;5,14739434;NA
3927;SB_237;Pelagic;Primary_consumer;NA;NA;-27,17048736;4,829872448;NA
3928;SB_237;Benthic;Primary_consumer;NA;NA;-25,01907038;5,398343411;NA
3929;SB_238;Pelagic;Primary_resource;NA;NA;-26,79158484;5,023899369;NA
3930;SB_238;Benthic;Primary_resource;NA;NA;-24,64016786;5,592370332;NA
3931;SB_238;Pelagic;Primary_consumer;NA;NA;-27,10274127;5,30519112;NA
3932;SB_238;Benthic;Primary_consumer;NA;NA;-24,95132428;5,873662083;NA
3933;SB_239;Pelagic;Primary_resource;NA;NA;-26,76375955;5,003112768;NA
3934;SB_239;Benthic;Primary_resource;NA;NA;-24,61234256;5,571583731;NA
3935;SB_239;Pelagic;Primary_consumer;NA;NA;-27,07491597;5,465275395;NA
3936;SB_239;Benthic;Primary_consumer;NA;NA;-24,92349899;6,033746358;NA
3937;SB_240;Pelagic;Primary_resource;NA;NA;-27,07856032;6,053603939;NA
3938;SB_240;Benthic;Primary_resource;NA;NA;-24,92714334;6,622074903;NA
3939;SB_240;Pelagic;Primary_consumer;NA;NA;-27,38971675;7,130812502;NA
3940;SB_240;Benthic;Primary_consumer;NA;NA;-25,23829976;7,699283465;NA
3941;SB_241;Pelagic;Primary_resource;NA;NA;-27,05019024;5,841898384;NA
3942;SB_241;Benthic;Primary_resource;NA;NA;-24,89877325;6,410369347;NA
3943;SB_241;Pelagic;Primary_consumer;NA;NA;-27,36134666;6,925225678;NA
3944;SB_241;Benthic;Primary_consumer;NA;NA;-25,20992968;7,493696642;NA
3945;SB_242;Pelagic;Primary_resource;NA;NA;-27,15352485;5,619649453;NA
3946;SB_242;Benthic;Primary_resource;NA;NA;-25,00210787;6,188120416;NA
3947;SB_242;Pelagic;Primary_consumer;NA;NA;-27,46468128;6,717969971;NA
3948;SB_242;Benthic;Primary_consumer;NA;NA;-25,31326429;7,286440934;NA
3949;SB_243;Pelagic;Primary_resource;NA;NA;-27,14441926;4,93098153;NA
3950;SB_243;Benthic;Primary_resource;NA;NA;-24,99300228;5,499452493;NA
3951;SB_243;Pelagic;Primary_consumer;NA;NA;-27,45557569;5,496483831;NA
3952;SB_243;Benthic;Primary_consumer;NA;NA;-25,30415871;6,064954794;NA
3953;SB_244;Pelagic;Primary_resource;NA;NA;-27,2341572;1,534347457;NA
3954;SB_244;Benthic;Primary_resource;NA;NA;-25,08274021;2,10281842;NA
3955;SB_244;Pelagic;Primary_consumer;NA;NA;-27,54531362;1,808769524;NA
3956;SB_244;Benthic;Primary_consumer;NA;NA;-25,39389664;2,377240487;NA
3957;SB_245;Pelagic;Primary_resource;NA;NA;-27,11960105;3,295551679;NA
3958;SB_245;Benthic;Primary_resource;NA;NA;-24,96818406;3,864022642;NA
3959;SB_245;Pelagic;Primary_consumer;NA;NA;-27,43075748;3,694350435;NA
3960;SB_245;Benthic;Primary_consumer;NA;NA;-25,27934049;4,262821398;NA
3961;SB_246;Pelagic;Primary_resource;NA;NA;-26,76104465;4,717877847;NA
3962;SB_246;Benthic;Primary_resource;NA;NA;-24,60962766;5,28634881;NA
3963;SB_246;Pelagic;Primary_consumer;NA;NA;-27,07220108;5,644243041;NA
3964;SB_246;Benthic;Primary_consumer;NA;NA;-24,92078409;6,212714004;NA
3965;SB_247;Pelagic;Primary_resource;NA;NA;-27,74775443;5,50863549;NA
3966;SB_247;Benthic;Primary_resource;NA;NA;-25,59633744;6,077106453;NA
3967;SB_247;Pelagic;Primary_consumer;NA;NA;-28,05891085;6,675089237;NA
3968;SB_247;Benthic;Primary_consumer;NA;NA;-25,90749387;7,2435602;NA
3969;SB_248;Pelagic;Primary_resource;NA;NA;-27,77529889;5,326447338;NA
3970;SB_248;Benthic;Primary_resource;NA;NA;-25,6238819;5,894918301;NA
3971;SB_248;Pelagic;Primary_consumer;NA;NA;-28,08645531;6,517789224;NA
3972;SB_248;Benthic;Primary_consumer;NA;NA;-25,93503833;7,086260188;NA
3973;SB_249;Pelagic;Primary_resource;NA;NA;-33,60865529;1,108838362;NA
3974;SB_249;Benthic;Primary_resource;NA;NA;-31,45723831;1,677309325;NA
3975;SB_249;Pelagic;Primary_consumer;NA;NA;-33,91981172;1,661914312;NA
3976;SB_249;Benthic;Primary_consumer;NA;NA;-31,76839473;2,230385275;NA
3977;SB_250;Pelagic;Primary_resource;NA;NA;-22,14641948;1,276911742;NA
3978;SB_250;Benthic;Primary_resource;NA;NA;-19,99500249;1,845382705;NA
3979;SB_250;Pelagic;Primary_consumer;NA;NA;-22,4575759;1,91112958;NA
3980;SB_250;Benthic;Primary_consumer;NA;NA;-20,30615892;2,479600543;NA
3981;SB_251;Pelagic;Primary_resource;NA;NA;-32,40510579;0,314653394;NA
3982;SB_251;Benthic;Primary_resource;NA;NA;-30,25368881;0,883124357;NA
3983;SB_251;Pelagic;Primary_consumer;NA;NA;-32,71626222;0,603383093;NA
3984;SB_251;Benthic;Primary_consumer;NA;NA;-30,56484523;1,171854056;NA
3985;SB_252;Pelagic;Primary_resource;NA;NA;-27,25125171;0,833491857;NA
3986;SB_252;Benthic;Primary_resource;NA;NA;-25,09983472;1,40196282;NA
3987;SB_252;Pelagic;Primary_consumer;NA;NA;-27,56240813;1,528046092;NA
3988;SB_252;Benthic;Primary_consumer;NA;NA;-25,41099115;2,096517055;NA
3989;SB_253;Pelagic;Primary_resource;NA;NA;-33,85362175;1,188999258;NA
3990;SB_253;Benthic;Primary_resource;NA;NA;-31,70220476;1,757470221;NA
3991;SB_253;Pelagic;Primary_consumer;NA;NA;-34,16477817;2,177406461;NA
3992;SB_253;Benthic;Primary_consumer;NA;NA;-32,01336119;2,745877424;NA
3993;SB_254;Pelagic;Primary_resource;NA;NA;-27,28108124;-0,350270268;NA
3994;SB_254;Benthic;Primary_resource;NA;NA;-25,12966425;0,218200695;NA
3995;SB_254;Pelagic;Primary_consumer;NA;NA;-27,59223766;-0,0656665;NA
3996;SB_254;Benthic;Primary_consumer;NA;NA;-25,44082068;0,502804463;NA
3997;SB_255;Pelagic;Primary_resource;NA;NA;-27,54054624;1,207843012;NA
3998;SB_255;Benthic;Primary_resource;NA;NA;-25,38912925;1,776313975;NA
3999;SB_255;Pelagic;Primary_consumer;NA;NA;-27,85170266;2,543350917;NA
4000;SB_255;Benthic;Primary_consumer;NA;NA;-25,70028568;3,11182188;NA
4001;SB_256;Pelagic;Primary_resource;NA;NA;-28,1326394;0,765823934;NA
4002;SB_256;Benthic;Primary_resource;NA;NA;-25,98122241;1,334294897;NA
4003;SB_256;Pelagic;Primary_consumer;NA;NA;-28,44379582;1,592404012;NA
4004;SB_256;Benthic;Primary_consumer;NA;NA;-26,29237884;2,160874975;NA
4005;SB_257;Pelagic;Primary_resource;NA;NA;-28,1326394;0,765823934;NA
4006;SB_257;Benthic;Primary_resource;NA;NA;-25,98122241;1,334294897;NA
4007;SB_257;Pelagic;Primary_consumer;NA;NA;-28,44379582;1,592404012;NA
4008;SB_257;Benthic;Primary_consumer;NA;NA;-26,29237884;2,160874975;NA
4009;SB_258;Pelagic;Primary_resource;NA;NA;-25,24128926;-0,17397037;NA
4010;SB_258;Benthic;Primary_resource;NA;NA;-23,08987228;0,394500593;NA
4011;SB_258;Pelagic;Primary_consumer;NA;NA;-25,55244569;1,297665001;NA
4012;SB_258;Benthic;Primary_consumer;NA;NA;-23,40102871;1,866135964;NA
4013;SB_259;Pelagic;Primary_resource;NA;NA;-32,15954036;1,96790658;NA
4014;SB_259;Benthic;Primary_resource;NA;NA;-30,00812337;2,536377543;NA
4015;SB_259;Pelagic;Primary_consumer;NA;NA;-32,47069678;2,299584741;NA
4016;SB_259;Benthic;Primary_consumer;NA;NA;-30,3192798;2,868055704;NA
4017;SB_260;Pelagic;Primary_resource;NA;NA;-34,22618875;0,679739661;NA
4018;SB_260;Benthic;Primary_resource;NA;NA;-32,07477176;1,248210624;NA
4019;SB_260;Pelagic;Primary_consumer;NA;NA;-34,53734518;0,957796893;NA
4020;SB_260;Benthic;Primary_consumer;NA;NA;-32,38592819;1,526267856;NA
4021;SB_261;Pelagic;Primary_resource;NA;NA;-31,44427089;3,151966795;NA
4022;SB_261;Benthic;Primary_resource;NA;NA;-29,2928539;3,720437758;NA
4023;SB_261;Pelagic;Primary_consumer;NA;NA;-31,75542732;4,347344491;NA
4024;SB_261;Benthic;Primary_consumer;NA;NA;-29,60401033;4,915815454;NA
4025;SB_262;Pelagic;Primary_resource;NA;NA;-32,28771754;4,46231311;NA
4026;SB_262;Benthic;Primary_resource;NA;NA;-30,13630056;5,030784073;NA
4027;SB_262;Pelagic;Primary_consumer;NA;NA;-32,59887397;4,909850413;NA
4028;SB_262;Benthic;Primary_consumer;NA;NA;-30,44745699;5,478321376;NA
4029;SB_263;Pelagic;Primary_resource;NA;NA;-27,35458898;-0,46223551;NA
4030;SB_263;Benthic;Primary_resource;NA;NA;-25,203172;0,106235453;NA
4031;SB_263;Pelagic;Primary_consumer;NA;NA;-27,66574541;-0,068914716;NA
4032;SB_263;Benthic;Primary_consumer;NA;NA;-25,51432842;0,499556247;NA
4033;SB_264;Pelagic;Primary_resource;NA;NA;-31,91222608;1,857046737;NA
4034;SB_264;Benthic;Primary_resource;NA;NA;-29,76080909;2,4255177;NA
4035;SB_264;Pelagic;Primary_consumer;NA;NA;-32,2233825;2,422106884;NA
4036;SB_264;Benthic;Primary_consumer;NA;NA;-30,07196552;2,990577847;NA
4037;SB_265;Pelagic;Primary_resource;NA;NA;-32,25550329;2,338386631;NA
4038;SB_265;Benthic;Primary_resource;NA;NA;-30,10408631;2,906857594;NA
4039;SB_265;Pelagic;Primary_consumer;NA;NA;-32,56665972;2,599987279;NA
4040;SB_265;Benthic;Primary_consumer;NA;NA;-30,41524273;3,168458242;NA
4041;SB_266;Pelagic;Primary_resource;NA;NA;-31,57184416;1,258061326;NA
4042;SB_266;Benthic;Primary_resource;NA;NA;-29,42042718;1,826532289;NA
4043;SB_266;Pelagic;Primary_consumer;NA;NA;-31,88300059;1,841776643;NA
4044;SB_266;Benthic;Primary_consumer;NA;NA;-29,7315836;2,410247606;NA
4045;SB_267;Pelagic;Primary_resource;NA;NA;-34,11678429;1,15417287;NA
4046;SB_267;Benthic;Primary_resource;NA;NA;-31,9653673;1,722643833;NA
4047;SB_267;Pelagic;Primary_consumer;NA;NA;-34,42794072;1,727036023;NA
4048;SB_267;Benthic;Primary_consumer;NA;NA;-32,27652373;2,295506986;NA
4049;SB_268;Pelagic;Primary_resource;NA;NA;-27,75634835;0,298795669;NA
4050;SB_268;Benthic;Primary_resource;NA;NA;-25,60493137;0,867266632;NA
4051;SB_268;Pelagic;Primary_consumer;NA;NA;-28,06750478;0,609570157;NA
4052;SB_268;Benthic;Primary_consumer;NA;NA;-25,91608779;1,17804112;NA
4053;SB_269;Pelagic;Primary_resource;NA;NA;-31,65696241;0,504810443;NA
4054;SB_269;Benthic;Primary_resource;NA;NA;-29,50554542;1,073281406;NA
4055;SB_269;Pelagic;Primary_consumer;NA;NA;-31,96811883;1,221207671;NA
4056;SB_269;Benthic;Primary_consumer;NA;NA;-29,81670185;1,789678634;NA
4057;SB_270;Pelagic;Primary_resource;NA;NA;-31,51457756;0,799889124;NA
4058;SB_270;Benthic;Primary_resource;NA;NA;-29,36316058;1,368360087;NA
4059;SB_270;Pelagic;Primary_consumer;NA;NA;-31,82573399;1,161690322;NA
4060;SB_270;Benthic;Primary_consumer;NA;NA;-29,674317;1,730161285;NA
4061;SB_271;Pelagic;Primary_resource;NA;NA;-27,25125171;0,833491857;NA
4062;SB_271;Benthic;Primary_resource;NA;NA;-25,09983472;1,40196282;NA
4063;SB_271;Pelagic;Primary_consumer;NA;NA;-27,56240813;1,528046092;NA
4064;SB_271;Benthic;Primary_consumer;NA;NA;-25,41099115;2,096517055;NA
4065;SB_272;Pelagic;Primary_resource;NA;NA;-32,88238734;5,409878377;NA
4066;SB_272;Benthic;Primary_resource;NA;NA;-30,73097035;5,97834934;NA
