"";"FW_ID";"Resource_habitat";"Resource_trophic_group";"d13C_baseline";"d15N_baseline";"Ecosystem_Type";"Latitude";"Longitude";"Elevation";"Lake_area_km2";"dis_m3_pyr";"tmp_dc_lyr";"pre_mm_lyr";"pop_ct_vsu";"soc_th_uav";"Res_time";"hft_ix_v09"
"668";"FWB_896";"Benthic";"Primary_consumer";-18,9175;5,925;"Lentic";22,618355;32,84964;179;5385,34;2669,79;265;0;20,222;19;702,3;19
"669";"FWB_9";"Benthic";"Primary_consumer";-19,9;2,53333333333333;"Lentic";-13,733392;34,629906;476;29544;1119,68;245;1286;764,911;25;79801,5;99
"670";"FWB_9";"Pelagic";"Primary_consumer";-23,5;2,95;"Lentic";-13,733392;34,629906;476;29544;1119,68;245;1286;764,911;25;79801,5;99
"671";"FWB_903";"Benthic";"Primary_resource";-22,8879668049792;11,8162092199931;"Lentic";37,129576;-6,502295;0;1,01;3,92;180;518;0,755;14;5,5;198
"672";"FWB_903";"Pelagic";"Primary_resource";-27,1369294605809;10,842628192927;"Lentic";37,129576;-6,502295;0;1,01;3,92;180;518;0,755;14;5,5;198
"673";"FWB_903";"Benthic";"Primary_consumer";-25,9917012448132;9,28899082568803;"Lentic";37,129576;-6,502295;0;1,01;3,92;180;518;0,755;14;5,5;198
"674";"FWB_903";"Pelagic";"Primary_consumer";-29,0290456431535;11,8264399101603;"Lentic";37,129576;-6,502295;0;1,01;3,92;180;518;0,755;14;5,5;198
"675";"FWB_905";"Pelagic";"Primary_resource";-30,2110552763819;11,5384615384615;"Lentic";37,129576;-6,502295;0;1,01;3,92;180;518;0,755;14;5,5;198
"676";"FWB_905";"Benthic";"Primary_resource";-23,5778894472361;12,4084249084249;"Lentic";37,129576;-6,502295;0;1,01;3,92;180;518;0,755;14;5,5;198
"677";"FWB_905";"Benthic";"Primary_consumer";-28,7638190954773;9,34065934065934;"Lentic";37,129576;-6,502295;0;1,01;3,92;180;518;0,755;14;5,5;198
"678";"FWB_905";"Pelagic";"Primary_consumer";-30,3316582914573;11,7445054945054;"Lentic";37,129576;-6,502295;0;1,01;3,92;180;518;0,755;14;5,5;198
"679";"FWB_906";"Benthic";"Primary_consumer";-21,7687025131502;0,977011494252874;"Lentic";69,24039;19,7383568831457;558;0,12;0,018;-16;650;0,039;90;380,9;41
"680";"FWB_906";"Pelagic";"Primary_consumer";-32,9260828625235;-0,747126436781609;"Lentic";69,24039;19,7383568831457;558;0,12;0,018;-16;650;0,039;90;380,9;41
"681";"FWB_906";"Benthic";"Primary_resource";-15,2625982206636;-1,32183908045977;"Lentic";69,24039;19,7383568831457;558;0,12;0,018;-16;650;0,039;90;380,9;41
"682";"FWB_907";"Benthic";"Primary_consumer";-28,2391713747645;1,77835051546391;"Lentic";69,244674;17,306468;208;0,64;0,65;19;959;0,025;94;83,1;13
"683";"FWB_907";"Pelagic";"Primary_consumer";-32,123352165725;0,561282932416951;"Lentic";69,244674;17,306468;208;0,64;0,65;19;959;0,025;94;83,1;13
"684";"FWB_908";"Pelagic";"Primary_consumer";-34,4217687074829;3,32590306355737;"Lentic";69,440937061106;17,9174280343802;12;0,59;0,042;26;853;0,226;138;1056,9;122
"685";"FWB_908";"Benthic";"Primary_consumer";-24,7373393801965;2,61145404663922;"Lentic";69,440937061106;17,9174280343802;12;0,59;0,042;26;853;0,226;138;1056,9;122
"686";"FWB_909";"Benthic";"Primary_consumer";-23,2233796296296;1,68324188385916;"Lentic";69,309895;18,361329;80;3,18;0,159;20;789;0,454;116;4441,5;38
"687";"FWB_909";"Pelagic";"Primary_consumer";-33,7123842592592;2,46913580246912;"Lentic";69,309895;18,361329;80;3,18;0,159;20;789;0,454;116;4441,5;38
"688";"FWB_910";"Pelagic";"Primary_consumer";-32,5056689342403;1,95473251028806;"Lentic";69,242736;18,902822;144;7,57;0,955;15;741;0,115;122;1470;28
"689";"FWB_910";"Benthic";"Primary_consumer";-18,3333333333333;3,41220850480109;"Lentic";69,242736;18,902822;144;7,57;0,955;15;741;0,115;122;1470;28
"690";"FWB_911";"Pelagic";"Primary_consumer";-29,0808491418247;0,831241032998541;"Lentic";69,007706;19,604519;90;13,18;7,798;10;581;0,166;104;527,2;64
"691";"FWB_911";"Benthic";"Primary_consumer";-17,7890695573622;1,26090985174555;"Lentic";69,007706;19,604519;90;13,18;7,798;10;581;0,166;104;527,2;64
"692";"FWB_912";"Benthic";"Primary_consumer";-17,3157793209876;1,96959304983995;"Lentic";68,921097;20,199014;578;1,77;0,267;-21;544;0,033;96;398,2;44
"693";"FWB_912";"Pelagic";"Primary_consumer";-32,265625;4,25582990397804;"Lentic";68,921097;20,199014;578;1,77;0,267;-21;544;0,033;96;398,2;44
"694";"FWB_913";"Benthic";"Primary_consumer";-20,4979674796747;1,99212271973465;"Lentic";68,621926;16,409;119;6,65;1,78;31;1201;1,044;123;778,9;74
"695";"FWB_913";"Pelagic";"Primary_consumer";-35,7418699186991;1,64662797125483;"Lentic";68,621926;16,409;119;6,65;1,78;31;1201;1,044;123;778,9;74
"696";"FWB_914";"Pelagic";"Primary_consumer";-35,9807256235827;3,48422496570644;"Lentic";69,196778;17,716625;161;2,35;0,047;20;851;0,07;145;6241,2;227
"697";"FWB_914";"Benthic";"Primary_consumer";-24,3594104308389;2,19821673525377;"Lentic";69,196778;17,716625;161;2,35;0,047;20;851;0,07;145;6241,2;227
"698";"FWB_915";"Pelagic";"Primary_consumer";-23,5943599447776;4,90640382509758;"Lentic";19,824769;-101,787562;1987;0,23;0,485;170;867;53,389;72;13,6;303
"699";"FWB_915";"Benthic";"Primary_resource";-24,4869620584594;4,00123916314915;"Lentic";19,824769;-101,787562;1987;0,23;0,485;170;867;53,389;72;13,6;303
"700";"FWB_916";"Pelagic";"Primary_consumer";-28,8011502692119;3,96886200716846;"Lentic";62,63;8,1;16;23,03;29,929;55;955;0,236;92;963,7;37
"701";"FWB_916";"Benthic";"Primary_consumer";-14,0403817914831;3,08213859020311;"Lentic";62,63;8,1;16;23,03;29,929;55;955;0,236;92;963,7;37
"702";"FWB_917";"Benthic";"Primary_consumer";-19,0419312169312;4,01880530973451;"Lentic";62,68;11,46;671;45,83;18,17;3;633;0,57;110;624,7;53
"703";"FWB_917";"Pelagic";"Primary_consumer";-27,3917989417989;5,38447776685239;"Lentic";62,68;11,46;671;45,83;18,17;3;633;0,57;110;624,7;53
"704";"FWB_918";"Pelagic";"Primary_consumer";-31,4281928480204;4,25541125541125;"Lentic";62,23;10,52;683;15,2;1,577;5;626;0,266;135;4666,9;17
"705";"FWB_918";"Benthic";"Primary_consumer";-24,5369625372498;3,30343113676446;"Lentic";62,23;10,52;683;15,2;1,577;5;626;0,266;135;4666,9;17
"706";"FWB_919";"Benthic";"Primary_consumer";-20,2073732718893;4,80672268907563;"Lentic";61,36;11,37;219;47,34;30,4;30;533;0,2;103;1532,2;45
"707";"FWB_919";"Pelagic";"Primary_consumer";-36,3440860215053;7,07563025210084;"Lentic";61,36;11,37;219;47,34;30,4;30;533;0,2;103;1532,2;45
"708";"FWB_920";"Pelagic";"Primary_consumer";-36,191637630662;4,13330336068338;"Lentic";61,85;10,23;707;4,97;12,417;6;652;0,165;84;119,7;47
"709";"FWB_920";"Benthic";"Primary_consumer";-20,7212543554006;1,12086471095125;"Lentic";61,85;10,23;707;4,97;12,417;6;652;0,165;84;119,7;47
"710";"FWB_921";"Benthic";"Primary_consumer";-23,3779069767441;2,79225751559841;"Lentic";61,88;11,68;688;0,82;5,3;5;565;0,008;91;8,2;5
"711";"FWB_921";"Pelagic";"Primary_consumer";-31,9244186046511;1,26106069200227;"Lentic";61,88;11,68;688;0,82;5,3;5;565;0,008;91;8,2;5
"712";"FWB_922";"Pelagic";"Primary_consumer";-30,5081585081585;1,26814814814814;"Lentic";60,36;12,32;257;13,38;0,465;39;703;0,559;128;4278,1;52
"713";"FWB_922";"Benthic";"Primary_consumer";-23,5540015540015;0,157037037037028;"Lentic";60,36;12,32;257;13,38;0,465;39;703;0,559;128;4278,1;52
"714";"FWB_933";"Benthic";"Primary_resource";-21,5428571428571;2,15714285714286;"Lentic";-32,757215;-52,507452;0;763,41;28,193;172;1191;0,473;40;814,8;44
"715";"FWB_933";"Pelagic";"Primary_consumer";-21,3;2,6;"Lentic";-32,757215;-52,507452;0;763,41;28,193;172;1191;0,473;40;814,8;44
"716";"FWB_934";"Benthic";"Primary_consumer";-18,9;5,03333333333333;"Lentic";-32,757215;-52,507452;0;763,41;28,193;172;1191;0,473;40;814,8;44
"717";"FWB_934";"Benthic";"Primary_resource";-19,9166666666667;1,65;"Lentic";-32,757215;-52,507452;0;763,41;28,193;172;1191;0,473;40;814,8;44
"718";"FWB_935";"Benthic";"Primary_consumer";-18,9333333333333;3,43333333333333;"Lentic";-32,55477;-52,53061;0;2,73;0,25;177;1223;0,013;40;182,4;58
"719";"FWB_935";"Benthic";"Primary_resource";-23,4222222222222;3,57777777777778;"Lentic";-32,55477;-52,53061;0;2,73;0,25;177;1223;0,013;40;182,4;58
"720";"FWB_936";"Benthic";"Primary_consumer";-19,9;4,63333333333333;"Lentic";-32,55477;-52,53061;0;2,73;0,25;177;1223;0,013;40;182,4;58
"721";"FWB_936";"Benthic";"Primary_resource";-23,8125;3,2875;"Lentic";-32,55477;-52,53061;0;2,73;0,25;177;1223;0,013;40;182,4;58
"722";"FWB_937";"Benthic";"Primary_consumer";-27,53;2,55;"Lentic";70,613534;-155,594872;13;1,84;0,007;-119;138;0;246;4810;3
"723";"FWB_938";"Benthic";"Primary_consumer";-27,25;3,75;"Lentic";70,613534;-155,594872;13;1,84;0,007;-119;138;0;246;4810;3
"724";"FWB_939";"Benthic";"Primary_consumer";-24,45;4,03;"Lentic";70,613534;-155,594872;13;1,84;0,007;-119;138;0;246;4810;3
"725";"FWB_940";"Benthic";"Primary_consumer";-24,65;3,24;"Lentic";70,613534;-155,594872;13;1,84;0,007;-119;138;0;246;4810;3
"726";"FWB_941";"Benthic";"Primary_consumer";-26,93;4,2;"Lentic";70,613534;-155,594872;13;1,84;0,007;-119;138;0;246;4810;3
"727";"FWB_942";"Benthic";"Primary_consumer";-27,38;3,97;"Lentic";70,613534;-155,594872;13;1,84;0,007;-119;138;0;246;4810;3
"728";"FWB_943";"Benthic";"Primary_consumer";-28,62;3,55;"Lentic";70,613534;-155,594872;13;1,84;0,007;-119;138;0;246;4810;3
"729";"FWB_944";"Benthic";"Primary_consumer";-28,92;3,58;"Lentic";70,613534;-155,594872;13;1,84;0,007;-119;138;0;246;4810;3
"730";"FWB_945";"Benthic";"Primary_resource";-20,4961519607842;0,514983351831297;"Lentic";-10,9782184165467;-66,5740308842485;127;0,13;0,02;265;1670;0,035;25;175,2;10
"731";"FWB_946";"Pelagic";"Primary_consumer";-23,3416666666667;3,6125;"Lentic";-38,790524;175,914469;356;611,94;112,701;121;1310;24,212;136;6069,1;89
"732";"FWB_946";"Benthic";"Primary_resource";-14,7916666666667;1,71666666666667;"Lentic";-38,790524;175,914469;356;611,94;112,701;121;1310;24,212;136;6069,1;89
"733";"FWB_947";"Benthic";"Primary_resource";-19,4943820224719;0,852272727272726;"Lentic";-28,135625;-55,036828;130;0,15;0,066;209;1647;0,118;21;79,9;111
"734";"FWB_948";"Benthic";"Primary_resource";-24,040404040404;0,867346938775508;"Lentic";-28,135625;-55,036828;130;0,15;0,066;209;1647;0,118;21;79,9;111
"735";"FWB_960";"Pelagic";"Primary_consumer";-33,5544217687074;9,18367346938775;"Lentic";60,8736111;24,6083333;70;4,66;6,888;43;625;1,31;129;48;143
"736";"FWB_960";"Benthic";"Primary_consumer";-34,2006802721088;4,08163265306122;"Lentic";60,8736111;24,6083333;70;4,66;6,888;43;625;1,31;129;48;143
"737";"FWB_960";"Benthic";"Primary_resource";-34,812925170068;7,27891156462582;"Lentic";60,8736111;24,6083333;70;4,66;6,888;43;625;1,31;129;48;143
"738";"FWB_961";"Benthic";"Primary_resource";-19,5360678925035;4,73395445134575;"Lentic";31,428779;120,349668;0;2329,14;303,606;158;1053;1125,56;20;195,9;225
"739";"FWB_961";"Benthic";"Primary_consumer";-24,9504950495049;6,8695652173913;"Lentic";31,428779;120,349668;0;2329,14;303,606;158;1053;1125,56;20;195,9;225
"740";"FWB_961";"Pelagic";"Primary_consumer";-27,7623762376237;6,08695652173913;"Lentic";31,428779;120,349668;0;2329,14;303,606;158;1053;1125,56;20;195,9;225
"741";"FWB_963";"Benthic";"Primary_consumer";-15,83;3,3;"Lentic";44,83389;-93,697972;289;1,01;0,036;65;750;0,478;28;1418,4;268
"742";"FWB_964";"Benthic";"Primary_consumer";-22,855;5,86;"Lentic";44,83389;-93,697972;289;1,01;0,036;65;750;0,478;28;1418,4;268
"743";"FWB_964";"Benthic";"Primary_resource";-24,145;5,11;"Lentic";44,83389;-93,697972;289;1,01;0,036;65;750;0,478;28;1418,4;268
"744";"FWB_965";"Benthic";"Primary_consumer";-11,97;2,72;"Lentic";44,864884;-93,679719;283;1,06;0,11;66;752;0,7;33;414,8;344
"745";"FWB_965";"Benthic";"Primary_resource";-12,525;1,915;"Lentic";44,864884;-93,679719;283;1,06;0,11;66;752;0,7;33;414,8;344
"746";"FWB_966";"Benthic";"Primary_resource";-21,745;3,215;"Lentic";44,864884;-93,679719;283;1,06;0,11;66;752;0,7;33;414,8;344
"747";"FWB_966";"Benthic";"Primary_consumer";-16,76;3;"Lentic";44,864884;-93,679719;283;1,06;0,11;66;752;0,7;33;414,8;344
"748";"FWB_967";"Benthic";"Primary_resource";-17,8225;1,1975;"Lentic";44,838634;-93,384045;252;0,66;0,025;69;741;4,982;38;1394,5;371
"749";"FWB_967";"Benthic";"Primary_consumer";-23,17;1,205;"Lentic";44,838634;-93,384045;252;0,66;0,025;69;741;4,982;38;1394,5;371
"750";"FWB_968";"Benthic";"Primary_resource";-23,755;2,825;"Lentic";44,882935;-93,66605;285;0,75;0,184;66;754;0,153;34;193,1;318
"751";"FWB_968";"Benthic";"Primary_consumer";-23,89;1,94;"Lentic";44,882935;-93,66605;285;0,75;0,184;66;754;0,153;34;193,1;318
"752";"FWB_972";"Benthic";"Primary_resource";-17,9130434782608;7,31386861313868;"Lentic";61,36;11,37;219;47,34;30,4;30;533;0,2;103;1532,2;45
"753";"FWB_972";"Pelagic";"Primary_consumer";-33,7487922705314;6,08759124087591;"Lentic";61,36;11,37;219;47,34;30,4;30;533;0,2;103;1532,2;45
"754";"FWB_972";"Benthic";"Primary_consumer";-21,4202898550724;6,5985401459854;"Lentic";61,36;11,37;219;47,34;30,4;30;533;0,2;103;1532,2;45
"755";"FWB_973";"Pelagic";"Primary_consumer";-28,15;6,75;"Lentic";-41,05;-71,4166665;769;528,44;159,832;86;1252;7,585;101;5975,1;76
"756";"FWB_973";"Benthic";"Primary_resource";-20,7;0,5;"Lentic";-41,05;-71,4166665;769;528,44;159,832;86;1252;7,585;101;5975,1;76
"757";"FWB_973";"Benthic";"Primary_consumer";-24,1;1,775;"Lentic";-41,05;-71,4166665;769;528,44;159,832;86;1252;7,585;101;5975,1;76
"758";"FWB_974";"Benthic";"Primary_resource";-20,1;1,7;"Lentic";-41,05;-71,4166665;769;528,44;159,832;86;1252;7,585;101;5975,1;76
"759";"FWB_974";"Benthic";"Primary_consumer";-21,1;2,05;"Lentic";-41,05;-71,4166665;769;528,44;159,832;86;1252;7,585;101;5975,1;76
"760";"FWB_974";"Pelagic";"Primary_consumer";-25,7;6,36666666666667;"Lentic";-41,05;-71,4166665;769;528,44;159,832;86;1252;7,585;101;5975,1;76
"761";"FWB_975";"Pelagic";"Primary_consumer";-25,9;7,95;"Lentic";-41,05;-71,4166665;769;528,44;159,832;86;1252;7,585;101;5975,1;76
"762";"FWB_978";"Pelagic";"Primary_resource";-27,081081081081;8,80434782608695;"Lentic";-27,421542;31,961477;140;128,86;42,969;224;548;15,87;22;673,6;102
"763";"FWB_978";"Benthic";"Primary_resource";-16,3513513513513;7,97282608695651;"Lentic";-27,421542;31,961477;140;128,86;42,969;224;548;15,87;22;673,6;102
"764";"FWB_978";"Benthic";"Primary_consumer";-17,4378378378378;10,4282608695652;"Lentic";-27,421542;31,961477;140;128,86;42,969;224;548;15,87;22;673,6;102
"765";"FWB_979";"Benthic";"Primary_consumer";-21,937172774869;9,9895287958115;"Lentic";-26,891246;32,298576;31;0,98;0,227;229;647;0,902;18;152,3;112
"766";"FWB_979";"Benthic";"Primary_resource";-13,5602094240837;9,04712041884816;"Lentic";-26,891246;32,298576;31;0,98;0,227;229;647;0,902;18;152,3;112
"767";"FWB_981";"Benthic";"Primary_consumer";-21,8655294905128;3,06876837389744;"Lentic";9,149731;-78,771224;59;253,97;115,308;263;2204;2,588;34;401,5;55
"768";"FWB_982";"Benthic";"Primary_consumer";-26,482;2,414;"Lentic";9,149731;-78,771224;59;253,97;115,308;263;2204;2,588;34;401,5;55
"769";"FWB_982";"Pelagic";"Primary_consumer";-34,9616666666667;3,11833333333333;"Lentic";9,149731;-78,771224;59;253,97;115,308;263;2204;2,588;34;401,5;55
"770";"FWB_983";"Benthic";"Primary_consumer";-21,8883333333333;5,91333333333334;"Lentic";9,163344;-79,944564;28;332,81;140,031;267;2677;86,175;40;45;135
"771";"FWB_983";"Pelagic";"Primary_consumer";-30,0383333333333;5,84833333333333;"Lentic";9,163344;-79,944564;28;332,81;140,031;267;2677;86,175;40;45;135
"772";"FWB_984";"Benthic";"Primary_consumer";-21,115;6,385;"Lentic";9,163344;-79,944564;28;332,81;140,031;267;2677;86,175;40;45;135
"773";"FWB_984";"Pelagic";"Primary_consumer";-32,36;5,62;"Lentic";9,163344;-79,944564;28;332,81;140,031;267;2677;86,175;40;45;135
"774";"FWB_985";"Benthic";"Primary_consumer";-20,4302373758333;5,4775190125;"Lentic";9,163344;-79,944564;28;332,81;140,031;267;2677;86,175;40;45;135
"775";"FWB_985";"Pelagic";"Primary_consumer";-28,01;6,77;"Lentic";9,163344;-79,944564;28;332,81;140,031;267;2677;86,175;40;45;135
"776";"FWB_986";"Benthic";"Primary_consumer";-25,4725;7,03833333333333;"Lentic";9,163344;-79,944564;28;332,81;140,031;267;2677;86,175;40;45;135
"777";"FWB_986";"Pelagic";"Primary_consumer";-32,3325;6,745;"Lentic";9,163344;-79,944564;28;332,81;140,031;267;2677;86,175;40;45;135
